"X","node","phen1","phen2","celltype","condition","corr","Method"
5894,"EN_L3_5_IT_1:TF:ZMAT4","EarlyInsom","PLAQUE","EN_L3_5_IT_1","EarlyInsom",0.0934039924348838,"Gene
Expres
sion"
5895,"IN_ADARB2:TF:DLX1","EarlyInsom","PLAQUE","IN_ADARB2","Control",0.0550524648566178,"Gene
Expres
sion"
5896,"IN_ADARB2:TF:DLX1","EarlyInsom","PLAQUE","IN_ADARB2","EarlyInsom",0.123248372565577,"Gene
Expres
sion"
5897,"IN_ADARB2:TF:TCF4","EarlyInsom","PLAQUE","IN_ADARB2","Control",0.0527393557249954,"Gene
Expres
sion"
5898,"IN_ADARB2:TF:TCF4","EarlyInsom","PLAQUE","IN_ADARB2","EarlyInsom",0.315186122040425,"Gene
Expres
sion"
5899,"IN_ADARB2:TF:ZMAT4","EarlyInsom","PLAQUE","IN_ADARB2","Control",0.0621067870647791,"Gene
Expres
sion"
5900,"IN_ADARB2:TF:ZMAT4","EarlyInsom","PLAQUE","IN_ADARB2","EarlyInsom",0.0153590584172473,"Gene
Expres
sion"
5901,"IN_ADARB2:TG:BTBD11","EarlyInsom","PLAQUE","IN_ADARB2","Control",0.091017416988029,"Gene
Expres
sion"
5902,"IN_ADARB2:TG:BTBD11","EarlyInsom","PLAQUE","IN_ADARB2","EarlyInsom",0.531754766980772,"Gene
Expres
sion"
5903,"IN_ADARB2:TG:DLX6-AS1","EarlyInsom","PLAQUE","IN_ADARB2","Control",0.0190335325298716,"Gene
Expres
sion"
5904,"IN_ADARB2:TG:DLX6-AS1","EarlyInsom","PLAQUE","IN_ADARB2","EarlyInsom",0.172121578271469,"Gene
Expres
sion"
5905,"IN_ADARB2:TG:GAD1","EarlyInsom","PLAQUE","IN_ADARB2","Control",0.0141442355452326,"Gene
Expres
sion"
5906,"IN_ADARB2:TG:GAD1","EarlyInsom","PLAQUE","IN_ADARB2","EarlyInsom",0.0208906204141897,"Gene
Expres
sion"
5907,"IN_ADARB2:TG:GAD2","EarlyInsom","PLAQUE","IN_ADARB2","Control",0.00138293869039023,"Gene
Expres
sion"
5908,"IN_ADARB2:TG:GAD2","EarlyInsom","PLAQUE","IN_ADARB2","EarlyInsom",0.349402321421054,"Gene
Expres
sion"
5909,"IN_ADARB2:TG:SYNPR","EarlyInsom","PLAQUE","IN_ADARB2","Control",0.0860844119700022,"Gene
Expres
sion"
5910,"IN_ADARB2:TG:SYNPR","EarlyInsom","PLAQUE","IN_ADARB2","EarlyInsom",0.153394655776355,"Gene
Expres
sion"
5911,"OPC:TF:SOX5","EarlyInsom","PLAQUE","OPC","Control",0.0910052289685259,"Gene
Expres
sion"
5912,"OPC:TF:SOX5","EarlyInsom","PLAQUE","OPC","EarlyInsom",0.109237605338652,"Gene
Expres
sion"
5913,"OPC:TF:SOX6","EarlyInsom","PLAQUE","OPC","Control",0.124443340707585,"Gene
Expres
sion"
5914,"OPC:TF:SOX6","EarlyInsom","PLAQUE","OPC","EarlyInsom",0.119919645647735,"Gene
Expres
sion"
5915,"OPC:TF:ZEB1","EarlyInsom","PLAQUE","OPC","Control",0.189562796408361,"Gene
Expres
sion"
5916,"OPC:TF:ZEB1","EarlyInsom","PLAQUE","OPC","EarlyInsom",0.405463488149308,"Gene
Expres
sion"
5917,"OPC:TG:NXPH1","EarlyInsom","PLAQUE","OPC","Control",0.219536126385615,"Gene
Expres
sion"
5918,"OPC:TG:NXPH1","EarlyInsom","PLAQUE","OPC","EarlyInsom",0.20060543829173,"Gene
Expres
sion"
5919,"OPC:TG:SOX6","EarlyInsom","PLAQUE","OPC","Control",0.124443340707585,"Gene
Expres
sion"
5920,"OPC:TG:SOX6","EarlyInsom","PLAQUE","OPC","EarlyInsom",0.119919645647735,"Gene
Expres
sion"
5921,"EN_L3_5_IT_2:TF:ZMAT4","EarlyInsom","PLAQUE","EN_L3_5_IT_2","Control",0.0188045505697296,"Gene
Expres
sion"
5922,"EN_L3_5_IT_2:TF:ZMAT4","EarlyInsom","PLAQUE","EN_L3_5_IT_2","EarlyInsom",0.337779450686886,"Gene
Expres
sion"
5923,"EN_L3_5_IT_2:TG:GAD2","EarlyInsom","PLAQUE","EN_L3_5_IT_2","Control",0.00257766620103465,"Gene
Expres
sion"
5924,"EN_L3_5_IT_2:TG:GAD2","EarlyInsom","PLAQUE","EN_L3_5_IT_2","EarlyInsom",0.0080977308399293,"Gene
Expres
sion"
5925,"EN_L3_5_IT_2:TG:ZNF385B","EarlyInsom","PLAQUE","EN_L3_5_IT_2","Control",0.00265395774609794,"Gene
Expres
sion"
5926,"EN_L3_5_IT_2:TG:ZNF385B","EarlyInsom","PLAQUE","EN_L3_5_IT_2","EarlyInsom",0.347793132142512,"Gene
Expres
sion"
5927,"Micro:TF:IRF8","EarlyInsom","PLAQUE","Micro","Control",0.0654940024175776,"Gene
Expres
sion"
5928,"Micro:TF:IRF8","EarlyInsom","PLAQUE","Micro","EarlyInsom",0.276213502677782,"Gene
Expres
sion"
5929,"Micro:TF:NFATC2","EarlyInsom","PLAQUE","Micro","Control",0.054739948060239,"Gene
Expres
sion"
5930,"Micro:TF:NFATC2","EarlyInsom","PLAQUE","Micro","EarlyInsom",0.34798107268113,"Gene
Expres
sion"
5931,"Micro:TF:REL","EarlyInsom","PLAQUE","Micro","Control",0.087400914889159,"Gene
Expres
sion"
5932,"Micro:TF:REL","EarlyInsom","PLAQUE","Micro","EarlyInsom",0.323021599018657,"Gene
Expres
sion"
5933,"Micro:TF:TAL1","EarlyInsom","PLAQUE","Micro","Control",0.144544510751416,"Gene
Expres
sion"
5934,"Micro:TF:TAL1","EarlyInsom","PLAQUE","Micro","EarlyInsom",0.0546161105756597,"Gene
Expres
sion"
5935,"Micro:TG:ADAM28","EarlyInsom","PLAQUE","Micro","Control",0.00723334628827341,"Gene
Expres
sion"
5936,"Micro:TG:ADAM28","EarlyInsom","PLAQUE","Micro","EarlyInsom",0.027233067600528,"Gene
Expres
sion"
5937,"Micro:TG:CSF1R","EarlyInsom","PLAQUE","Micro","Control",0.168436493685468,"Gene
Expres
sion"
5938,"Micro:TG:CSF1R","EarlyInsom","PLAQUE","Micro","EarlyInsom",0.197810870875259,"Gene
Expres
sion"
5939,"Micro:TG:DOCK8","EarlyInsom","PLAQUE","Micro","Control",0.123171591799337,"Gene
Expres
sion"
5940,"Micro:TG:DOCK8","EarlyInsom","PLAQUE","Micro","EarlyInsom",0.350529901986891,"Gene
Expres
sion"
5941,"Micro:TG:FLI1","EarlyInsom","PLAQUE","Micro","Control",0.117225178372204,"Gene
Expres
sion"
5942,"Micro:TG:FLI1","EarlyInsom","PLAQUE","Micro","EarlyInsom",0.0208501332657468,"Gene
Expres
sion"
5943,"Micro:TG:HCLS1","EarlyInsom","PLAQUE","Micro","Control",0.0505366337732299,"Gene
Expres
sion"
5944,"Micro:TG:HCLS1","EarlyInsom","PLAQUE","Micro","EarlyInsom",0.408261917620377,"Gene
Expres
sion"
5945,"Micro:TG:IKZF1","EarlyInsom","PLAQUE","Micro","Control",0.0152200125676838,"Gene
Expres
sion"
5946,"Micro:TG:IKZF1","EarlyInsom","PLAQUE","Micro","EarlyInsom",0.128743648137554,"Gene
Expres
sion"
5947,"Micro:TG:P2RY12","EarlyInsom","PLAQUE","Micro","Control",0.0445978256510922,"Gene
Expres
sion"
5948,"Micro:TG:P2RY12","EarlyInsom","PLAQUE","Micro","EarlyInsom",0.289173438614489,"Gene
Expres
sion"
5949,"Micro:TG:PALD1","EarlyInsom","PLAQUE","Micro","Control",0.0783135492025497,"Gene
Expres
sion"
5950,"Micro:TG:PALD1","EarlyInsom","PLAQUE","Micro","EarlyInsom",0.013173054504972,"Gene
Expres
sion"
5951,"Micro:TG:PTPRC","EarlyInsom","PLAQUE","Micro","Control",0.0633378472293759,"Gene
Expres
sion"
5952,"Micro:TG:PTPRC","EarlyInsom","PLAQUE","Micro","EarlyInsom",0.0322146830566767,"Gene
Expres
sion"
5953,"Micro:TG:RHBDF2","EarlyInsom","PLAQUE","Micro","Control",0.0245144838527772,"Gene
Expres
sion"
5954,"Micro:TG:RHBDF2","EarlyInsom","PLAQUE","Micro","EarlyInsom",0.430977358777499,"Gene
Expres
sion"
5955,"Micro:TG:RUNX1","EarlyInsom","PLAQUE","Micro","Control",0.0987980239573272,"Gene
Expres
sion"
5956,"Micro:TG:RUNX1","EarlyInsom","PLAQUE","Micro","EarlyInsom",0.0403158949124167,"Gene
Expres
sion"
5957,"Micro:TG:SLCO2B1","EarlyInsom","PLAQUE","Micro","Control",0.120739049366996,"Gene
Expres
sion"
5958,"Micro:TG:SLCO2B1","EarlyInsom","PLAQUE","Micro","EarlyInsom",0.0720342994036248,"Gene
Expres
sion"
5959,"Micro:TG:SP100","EarlyInsom","PLAQUE","Micro","Control",0.156212938696907,"Gene
Expres
sion"
5960,"Micro:TG:SP100","EarlyInsom","PLAQUE","Micro","EarlyInsom",0.3145200340713,"Gene
Expres
sion"
5961,"Micro:TG:SYK","EarlyInsom","PLAQUE","Micro","Control",0.0503943274893797,"Gene
Expres
sion"
5962,"Micro:TG:SYK","EarlyInsom","PLAQUE","Micro","EarlyInsom",0.521446226409261,"Gene
Expres
sion"
5963,"Micro:TG:WDFY4","EarlyInsom","PLAQUE","Micro","Control",0.0314339590240412,"Gene
Expres
sion"
5964,"Micro:TG:WDFY4","EarlyInsom","PLAQUE","Micro","EarlyInsom",0.262182632311108,"Gene
Expres
sion"
5965,"IN_LAMP5_LHX6:TF:ARX","EarlyInsom","PLAQUE","IN_LAMP5_LHX6","Control",0,"Gene
Expres
sion"
5966,"IN_LAMP5_LHX6:TF:ARX","EarlyInsom","PLAQUE","IN_LAMP5_LHX6","EarlyInsom",0,"Gene
Expres
sion"
5967,"IN_LAMP5_LHX6:TF:LHX6","EarlyInsom","PLAQUE","IN_LAMP5_LHX6","Control",0.0184103115136368,"Gene
Expres
sion"
5968,"IN_LAMP5_LHX6:TF:LHX6","EarlyInsom","PLAQUE","IN_LAMP5_LHX6","EarlyInsom",0,"Gene
Expres
sion"
5969,"IN_LAMP5_LHX6:TF:TCF4","EarlyInsom","PLAQUE","IN_LAMP5_LHX6","Control",0.0754529269276104,"Gene
Expres
sion"
5970,"IN_LAMP5_LHX6:TF:TCF4","EarlyInsom","PLAQUE","IN_LAMP5_LHX6","EarlyInsom",0.188183788470505,"Gene
Expres
sion"
5971,"IN_LAMP5_LHX6:TG:DLX6-AS1","EarlyInsom","PLAQUE","IN_LAMP5_LHX6","Control",0.0190751419097933,"Gene
Expres
sion"
5972,"IN_LAMP5_LHX6:TG:DLX6-AS1","EarlyInsom","PLAQUE","IN_LAMP5_LHX6","EarlyInsom",0,"Gene
Expres
sion"
5973,"IN_LAMP5_LHX6:TG:GAD1","EarlyInsom","PLAQUE","IN_LAMP5_LHX6","Control",0.0742877184982597,"Gene
Expres
sion"
5974,"IN_LAMP5_LHX6:TG:GAD1","EarlyInsom","PLAQUE","IN_LAMP5_LHX6","EarlyInsom",0,"Gene
Expres
sion"
5975,"IN_LAMP5_LHX6:TG:GAD2","EarlyInsom","PLAQUE","IN_LAMP5_LHX6","Control",0.0962933187415398,"Gene
Expres
sion"
5976,"IN_LAMP5_LHX6:TG:GAD2","EarlyInsom","PLAQUE","IN_LAMP5_LHX6","EarlyInsom",0.0216960195783132,"Gene
Expres
sion"
5977,"IN_LAMP5_LHX6:TG:SYNPR","EarlyInsom","PLAQUE","IN_LAMP5_LHX6","Control",0.1031038306412,"Gene
Expres
sion"
5978,"IN_LAMP5_LHX6:TG:SYNPR","EarlyInsom","PLAQUE","IN_LAMP5_LHX6","EarlyInsom",0.196345982241728,"Gene
Expres
sion"
5979,"IN_PVALB:TF:ARX","EarlyInsom","PLAQUE","IN_PVALB","Control",0.0884231446745545,"Gene
Expres
sion"
5980,"IN_PVALB:TF:ARX","EarlyInsom","PLAQUE","IN_PVALB","EarlyInsom",0.124155318622662,"Gene
Expres
sion"
5981,"IN_PVALB:TF:LHX6","EarlyInsom","PLAQUE","IN_PVALB","Control",0.0415678632565342,"Gene
Expres
sion"
5982,"IN_PVALB:TF:LHX6","EarlyInsom","PLAQUE","IN_PVALB","EarlyInsom",0.236517901431094,"Gene
Expres
sion"
5983,"IN_PVALB:TF:TCF4","EarlyInsom","PLAQUE","IN_PVALB","Control",0.00458595246274894,"Gene
Expres
sion"
5984,"IN_PVALB:TF:TCF4","EarlyInsom","PLAQUE","IN_PVALB","EarlyInsom",0.158660166158928,"Gene
Expres
sion"
5985,"IN_PVALB:TF:ZMAT4","EarlyInsom","PLAQUE","IN_PVALB","Control",0.0383588205242982,"Gene
Expres
sion"
5986,"IN_PVALB:TF:ZMAT4","EarlyInsom","PLAQUE","IN_PVALB","EarlyInsom",0.0608094139840493,"Gene
Expres
sion"
5987,"IN_PVALB:TG:BTBD11","EarlyInsom","PLAQUE","IN_PVALB","Control",0.00809892217386965,"Gene
Expres
sion"
5988,"IN_PVALB:TG:BTBD11","EarlyInsom","PLAQUE","IN_PVALB","EarlyInsom",0.0914656134091006,"Gene
Expres
sion"
5989,"IN_PVALB:TG:DLX6-AS1","EarlyInsom","PLAQUE","IN_PVALB","Control",0.163714683469002,"Gene
Expres
sion"
5990,"IN_PVALB:TG:DLX6-AS1","EarlyInsom","PLAQUE","IN_PVALB","EarlyInsom",0.13816345156486,"Gene
Expres
sion"
5991,"IN_PVALB:TG:GAD1","EarlyInsom","PLAQUE","IN_PVALB","Control",0.0146477957861791,"Gene
Expres
sion"
5992,"IN_PVALB:TG:GAD1","EarlyInsom","PLAQUE","IN_PVALB","EarlyInsom",0.0184576951564719,"Gene
Expres
sion"
5993,"IN_PVALB:TG:GAD2","EarlyInsom","PLAQUE","IN_PVALB","Control",0.0761252508057081,"Gene
Expres
sion"
5994,"IN_PVALB:TG:GAD2","EarlyInsom","PLAQUE","IN_PVALB","EarlyInsom",0.128572385589488,"Gene
Expres
sion"
5995,"IN_PVALB:TG:NXPH1","EarlyInsom","PLAQUE","IN_PVALB","Control",0.0660121053515103,"Gene
Expres
sion"
5996,"IN_PVALB:TG:NXPH1","EarlyInsom","PLAQUE","IN_PVALB","EarlyInsom",0.314073617035246,"Gene
Expres
sion"
5997,"IN_PVALB:TG:SYNPR","EarlyInsom","PLAQUE","IN_PVALB","Control",0.202995650868506,"Gene
Expres
sion"
5998,"IN_PVALB:TG:SYNPR","EarlyInsom","PLAQUE","IN_PVALB","EarlyInsom",0.308183024682237,"Gene
Expres
sion"
5999,"IN_SST:TF:ARX","EarlyInsom","PLAQUE","IN_SST","Control",0.0263228884366313,"Gene
Expres
sion"
6000,"IN_SST:TF:ARX","EarlyInsom","PLAQUE","IN_SST","EarlyInsom",0.161380107528691,"Gene
Expres
sion"
6001,"IN_SST:TF:DLX1","EarlyInsom","PLAQUE","IN_SST","Control",0.0133774450761474,"Gene
Expres
sion"
6002,"IN_SST:TF:DLX1","EarlyInsom","PLAQUE","IN_SST","EarlyInsom",0.440128408674835,"Gene
Expres
sion"
6003,"IN_SST:TF:LHX6","EarlyInsom","PLAQUE","IN_SST","Control",0.0180282222321898,"Gene
Expres
sion"
6004,"IN_SST:TF:LHX6","EarlyInsom","PLAQUE","IN_SST","EarlyInsom",0.313778921832617,"Gene
Expres
sion"
6005,"IN_SST:TF:TCF4","EarlyInsom","PLAQUE","IN_SST","Control",0.147039648359188,"Gene
Expres
sion"
6006,"IN_SST:TF:TCF4","EarlyInsom","PLAQUE","IN_SST","EarlyInsom",0.0691805885299213,"Gene
Expres
sion"
6007,"IN_SST:TF:ZMAT4","EarlyInsom","PLAQUE","IN_SST","Control",0.0595944444534706,"Gene
Expres
sion"
6008,"IN_SST:TF:ZMAT4","EarlyInsom","PLAQUE","IN_SST","EarlyInsom",0.0740747724033149,"Gene
Expres
sion"
6009,"IN_SST:TG:BTBD11","EarlyInsom","PLAQUE","IN_SST","Control",0.0282578393009462,"Gene
Expres
sion"
6010,"IN_SST:TG:BTBD11","EarlyInsom","PLAQUE","IN_SST","EarlyInsom",0.118847981635469,"Gene
Expres
sion"
6011,"IN_SST:TG:DLX6-AS1","EarlyInsom","PLAQUE","IN_SST","Control",0.123210868136787,"Gene
Expres
sion"
6012,"IN_SST:TG:DLX6-AS1","EarlyInsom","PLAQUE","IN_SST","EarlyInsom",0.211067613681992,"Gene
Expres
sion"
6013,"IN_SST:TG:GAD1","EarlyInsom","PLAQUE","IN_SST","Control",0.0109816428205933,"Gene
Expres
sion"
6014,"IN_SST:TG:GAD1","EarlyInsom","PLAQUE","IN_SST","EarlyInsom",0.375451437780094,"Gene
Expres
sion"
6015,"IN_SST:TG:GAD2","EarlyInsom","PLAQUE","IN_SST","Control",0.0118677484861542,"Gene
Expres
sion"
6016,"IN_SST:TG:GAD2","EarlyInsom","PLAQUE","IN_SST","EarlyInsom",0.197118941559944,"Gene
Expres
sion"
6017,"IN_SST:TG:IGF1","EarlyInsom","PLAQUE","IN_SST","Control",0.0646400446152007,"Gene
Expres
sion"
6018,"IN_SST:TG:IGF1","EarlyInsom","PLAQUE","IN_SST","EarlyInsom",0.262938666170855,"Gene
Expres
sion"
6019,"IN_SST:TG:NXPH1","EarlyInsom","PLAQUE","IN_SST","Control",0.180332491453869,"Gene
Expres
sion"
6020,"IN_SST:TG:NXPH1","EarlyInsom","PLAQUE","IN_SST","EarlyInsom",0.119051485214226,"Gene
Expres
sion"
6021,"IN_SST:TG:SYNPR","EarlyInsom","PLAQUE","IN_SST","Control",0.18127214525099,"Gene
Expres
sion"
6022,"IN_SST:TG:SYNPR","EarlyInsom","PLAQUE","IN_SST","EarlyInsom",0.0801705557289961,"Gene
Expres
sion"
6023,"IN_SST:TG:ZNF385B","EarlyInsom","PLAQUE","IN_SST","Control",0.170921369519332,"Gene
Expres
sion"
6024,"IN_SST:TG:ZNF385B","EarlyInsom","PLAQUE","IN_SST","EarlyInsom",0.0264304702768284,"Gene
Expres
sion"
6025,"Immune:TF:RUNX3","EarlyInsom","PLAQUE","Immune","Control",0.0400718393220356,"Gene
Expres
sion"
6026,"Immune:TF:RUNX3","EarlyInsom","PLAQUE","Immune","EarlyInsom",0,"Gene
Expres
sion"
6027,"Astro:TF:FOXO1","EarlyInsom","PLAQUE","Astro","Control",0.00627798570255589,"Gene
Expres
sion"
6028,"Astro:TF:FOXO1","EarlyInsom","PLAQUE","Astro","EarlyInsom",0.167073117240489,"Gene
Expres
sion"
6029,"Astro:TF:SOX5","EarlyInsom","PLAQUE","Astro","Control",0.160713056478272,"Gene
Expres
sion"
6030,"Astro:TF:SOX5","EarlyInsom","PLAQUE","Astro","EarlyInsom",0.0586480955797479,"Gene
Expres
sion"
6031,"Astro:TF:TCF7L1","EarlyInsom","PLAQUE","Astro","Control",0.036520938215555,"Gene
Expres
sion"
6032,"Astro:TF:TCF7L1","EarlyInsom","PLAQUE","Astro","EarlyInsom",0.0615564643954467,"Gene
Expres
sion"
6033,"Astro:TF:TCF7L2","EarlyInsom","PLAQUE","Astro","Control",0.0985814406059276,"Gene
Expres
sion"
6034,"Astro:TF:TCF7L2","EarlyInsom","PLAQUE","Astro","EarlyInsom",0.0854956191777864,"Gene
Expres
sion"
6035,"Endo:TG:ERG","EarlyInsom","PLAQUE","Endo","Control",0.141748350895072,"Gene
Expres
sion"
6036,"Endo:TG:ERG","EarlyInsom","PLAQUE","Endo","EarlyInsom",0.246704767034816,"Gene
Expres
sion"
6037,"VLMC:TG:EBF1","EarlyInsom","PLAQUE","VLMC","Control",0.0871078663533313,"Gene
Expres
sion"
6038,"VLMC:TG:EBF1","EarlyInsom","PLAQUE","VLMC","EarlyInsom",0.0487876569935627,"Gene
Expres
sion"
6039,"IN_VIP:TF:DLX1","EarlyInsom","PLAQUE","IN_VIP","Control",0.194976301441716,"Gene
Expres
sion"
6040,"IN_VIP:TF:DLX1","EarlyInsom","PLAQUE","IN_VIP","EarlyInsom",0.298258343789201,"Gene
Expres
sion"
6041,"IN_VIP:TF:TCF4","EarlyInsom","PLAQUE","IN_VIP","Control",0.100130653284853,"Gene
Expres
sion"
6042,"IN_VIP:TF:TCF4","EarlyInsom","PLAQUE","IN_VIP","EarlyInsom",0.0643024290973593,"Gene
Expres
sion"
6043,"IN_VIP:TF:ZMAT4","EarlyInsom","PLAQUE","IN_VIP","Control",0.173095110935685,"Gene
Expres
sion"
6044,"IN_VIP:TF:ZMAT4","EarlyInsom","PLAQUE","IN_VIP","EarlyInsom",0.150389532686713,"Gene
Expres
sion"
6045,"IN_VIP:TG:BTBD11","EarlyInsom","PLAQUE","IN_VIP","Control",0.163452277546383,"Gene
Expres
sion"
6046,"IN_VIP:TG:BTBD11","EarlyInsom","PLAQUE","IN_VIP","EarlyInsom",0.281242994448638,"Gene
Expres
sion"
6047,"IN_VIP:TG:DLX6-AS1","EarlyInsom","PLAQUE","IN_VIP","Control",0.165243634081132,"Gene
Expres
sion"
6048,"IN_VIP:TG:DLX6-AS1","EarlyInsom","PLAQUE","IN_VIP","EarlyInsom",0.215502484504936,"Gene
Expres
sion"
6049,"IN_VIP:TG:GAD1","EarlyInsom","PLAQUE","IN_VIP","Control",0.230896442107022,"Gene
Expres
sion"
6050,"IN_VIP:TG:GAD1","EarlyInsom","PLAQUE","IN_VIP","EarlyInsom",0.0403802378537804,"Gene
Expres
sion"
6051,"IN_VIP:TG:GAD2","EarlyInsom","PLAQUE","IN_VIP","Control",0.186661237148471,"Gene
Expres
sion"
6052,"IN_VIP:TG:GAD2","EarlyInsom","PLAQUE","IN_VIP","EarlyInsom",0.131803728955404,"Gene
Expres
sion"
6053,"IN_VIP:TG:IGF1","EarlyInsom","PLAQUE","IN_VIP","Control",0.239891229270314,"Gene
Expres
sion"
6054,"IN_VIP:TG:IGF1","EarlyInsom","PLAQUE","IN_VIP","EarlyInsom",0.242029227794453,"Gene
Expres
sion"
6055,"IN_VIP:TG:SYNPR","EarlyInsom","PLAQUE","IN_VIP","Control",0.059891724036449,"Gene
Expres
sion"
6056,"IN_VIP:TG:SYNPR","EarlyInsom","PLAQUE","IN_VIP","EarlyInsom",0.173886876418822,"Gene
Expres
sion"
6057,"Oligo:TF:TCF12","EarlyInsom","prs_AD2","Oligo","Control",0.162391956827211,"Gene
Expres
sion"
6058,"Oligo:TF:TCF12","EarlyInsom","prs_AD2","Oligo","EarlyInsom",0.0521749495980404,"Gene
Expres
sion"
6059,"PC:TG:DCN","EarlyInsom","prs_AD2","PC","Control",0.0939154868140623,"Gene
Expres
sion"
6060,"PC:TG:DCN","EarlyInsom","prs_AD2","PC","EarlyInsom",0.112727948949634,"Gene
Expres
sion"
6061,"PC:TG:EBF1","EarlyInsom","prs_AD2","PC","Control",0.0590210875999139,"Gene
Expres
sion"
6062,"PC:TG:EBF1","EarlyInsom","prs_AD2","PC","EarlyInsom",0.185059052425618,"Gene
Expres
sion"
6063,"EN_L3_5_IT_3:TF:ZMAT4","EarlyInsom","prs_AD2","EN_L3_5_IT_3","Control",0.0646431521182052,"Gene
Expres
sion"
6064,"EN_L3_5_IT_3:TF:ZMAT4","EarlyInsom","prs_AD2","EN_L3_5_IT_3","EarlyInsom",0.538194942542037,"Gene
Expres
sion"
6065,"EN_L3_5_IT_3:TG:BTBD11","EarlyInsom","prs_AD2","EN_L3_5_IT_3","Control",0.150998540918615,"Gene
Expres
sion"
6066,"EN_L3_5_IT_3:TG:BTBD11","EarlyInsom","prs_AD2","EN_L3_5_IT_3","EarlyInsom",0.0332394567770296,"Gene
Expres
sion"
6067,"EN_L3_5_IT_3:TG:GABRG3","EarlyInsom","prs_AD2","EN_L3_5_IT_3","Control",0.0316744062775484,"Gene
Expres
sion"
6068,"EN_L3_5_IT_3:TG:GABRG3","EarlyInsom","prs_AD2","EN_L3_5_IT_3","EarlyInsom",0.038470316398137,"Gene
Expres
sion"
6069,"EN_L3_5_IT_3:TG:GAD2","EarlyInsom","prs_AD2","EN_L3_5_IT_3","Control",0.241641128720462,"Gene
Expres
sion"
6070,"EN_L3_5_IT_3:TG:GAD2","EarlyInsom","prs_AD2","EN_L3_5_IT_3","EarlyInsom",0.179027035519808,"Gene
Expres
sion"
6071,"EN_L3_5_IT_3:TG:ZNF385B","EarlyInsom","prs_AD2","EN_L3_5_IT_3","Control",0.110411699113092,"Gene
Expres
sion"
6072,"EN_L3_5_IT_3:TG:ZNF385B","EarlyInsom","prs_AD2","EN_L3_5_IT_3","EarlyInsom",0.399108902017376,"Gene
Expres
sion"
6073,"EN_L2_3_IT:TF:ZMAT4","EarlyInsom","prs_AD2","EN_L2_3_IT","Control",0.0906662234053134,"Gene
Expres
sion"
6074,"EN_L2_3_IT:TF:ZMAT4","EarlyInsom","prs_AD2","EN_L2_3_IT","EarlyInsom",0.42757372183015,"Gene
Expres
sion"
6075,"EN_L2_3_IT:TG:DLX6-AS1","EarlyInsom","prs_AD2","EN_L2_3_IT","Control",0.0553854780342194,"Gene
Expres
sion"
6076,"EN_L2_3_IT:TG:DLX6-AS1","EarlyInsom","prs_AD2","EN_L2_3_IT","EarlyInsom",0.153736406689699,"Gene
Expres
sion"
6077,"EN_L2_3_IT:TG:GABRG3","EarlyInsom","prs_AD2","EN_L2_3_IT","Control",0.115078166550917,"Gene
Expres
sion"
6078,"EN_L2_3_IT:TG:GABRG3","EarlyInsom","prs_AD2","EN_L2_3_IT","EarlyInsom",0.0906696068634828,"Gene
Expres
sion"
6079,"EN_L2_3_IT:TG:GAD2","EarlyInsom","prs_AD2","EN_L2_3_IT","Control",0.312431163890908,"Gene
Expres
sion"
6080,"EN_L2_3_IT:TG:GAD2","EarlyInsom","prs_AD2","EN_L2_3_IT","EarlyInsom",0.160715368085771,"Gene
Expres
sion"
6081,"EN_L2_3_IT:TG:HCN1","EarlyInsom","prs_AD2","EN_L2_3_IT","Control",0.0445798702779887,"Gene
Expres
sion"
6082,"EN_L2_3_IT:TG:HCN1","EarlyInsom","prs_AD2","EN_L2_3_IT","EarlyInsom",0.080365585226523,"Gene
Expres
sion"
6083,"EN_L2_3_IT:TG:SYNPR","EarlyInsom","prs_AD2","EN_L2_3_IT","Control",0.121594680486035,"Gene
Expres
sion"
6084,"EN_L2_3_IT:TG:SYNPR","EarlyInsom","prs_AD2","EN_L2_3_IT","EarlyInsom",0.0540415661811464,"Gene
Expres
sion"
6085,"EN_L2_3_IT:TG:ZNF385B","EarlyInsom","prs_AD2","EN_L2_3_IT","Control",0.0670745773350047,"Gene
Expres
sion"
6086,"EN_L2_3_IT:TG:ZNF385B","EarlyInsom","prs_AD2","EN_L2_3_IT","EarlyInsom",0.31484087294623,"Gene
Expres
sion"
6087,"IN_PVALB_CHC:TF:ARX","EarlyInsom","prs_AD2","IN_PVALB_CHC","Control",0.0514754975500641,"Gene
Expres
sion"
6088,"IN_PVALB_CHC:TF:ARX","EarlyInsom","prs_AD2","IN_PVALB_CHC","EarlyInsom",0.306783032270664,"Gene
Expres
sion"
6089,"IN_PVALB_CHC:TF:LHX6","EarlyInsom","prs_AD2","IN_PVALB_CHC","Control",0.0591539639786171,"Gene
Expres
sion"
6090,"IN_PVALB_CHC:TF:LHX6","EarlyInsom","prs_AD2","IN_PVALB_CHC","EarlyInsom",0.130018959569047,"Gene
Expres
sion"
6091,"IN_PVALB_CHC:TF:TCF4","EarlyInsom","prs_AD2","IN_PVALB_CHC","Control",0.180822701630593,"Gene
Expres
sion"
6092,"IN_PVALB_CHC:TF:TCF4","EarlyInsom","prs_AD2","IN_PVALB_CHC","EarlyInsom",0.252617866661252,"Gene
Expres
sion"
6093,"IN_PVALB_CHC:TG:BTBD11","EarlyInsom","prs_AD2","IN_PVALB_CHC","Control",0.00733315565824919,"Gene
Expres
sion"
